5 digit NTD ID,4 digit NTD ID,Agency,Active,Reporter Type,UZA,UZA Name,Modes,TOS,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
90022,9022,City of Norwalk ,Inactive,Full Reporter,2,Los Angeles CA,DR,TX,0,0,0,0,0,0,0,0,0,4492,4828,4649,2162,854,0,0,0,0,0,0,0
90022,9022,City of Norwalk ,Active,Full Reporter,2,Los Angeles CA,MB,DO,1795358,1901953,2064117,2434363,2764486,2831672,3191366,2499216,2208013,2279034,1996755,1803133,1599186,1464738,1466431,1491649,1443590,1435183,781865,718614,481023
90022,9022,City of Norwalk ,Inactive,Full Reporter,2,Los Angeles CA,MB,PT,0,0,0,0,136117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90023,9023,Long Beach Transit,Active,Full Reporter,2,Los Angeles CA,DR,PT,88649,85650,77077,71533,60219,58766,56548,49646,47621,47549,23134,0,0,27490,45887,40902,38709,37702,16938,17685,12252
90023,9023,Long Beach Transit,Inactive,Full Reporter,2,Los Angeles CA,DR,TX,0,0,0,0,0,0,0,0,0,0,24791,51546,53929,29276,0,0,0,0,0,0,0
90023,9023,Long Beach Transit,Inactive,Full Reporter,2,Los Angeles CA,FB,PT,51365,54277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90023,9023,Long Beach Transit,Active,Full Reporter,2,Los Angeles CA,MB,DO,25171510,25120093,26738488,26127841,26924017,26955407,28298893,27717249,28000516,27734075,28885746,28640462,28397477,27023255,25810621,24272702,23533368,23132652,13446057,15989205,10590796
90024,9024,City of La Mirada ,Inactive,Full Reporter,2,Los Angeles CA,DR,DO,66703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90024,9024,City of La Mirada ,Active,Full Reporter,2,Los Angeles CA,DR,PT,0,0,0,0,0,0,0,0,49489,52909,51407,52881,48427,49874,50418,42827,44673,41739,16617,17880,14466
90036,9036,Orange County Transportation Authority,Active,Full Reporter,2,Los Angeles CA,CB,DO,0,0,0,0,0,0,0,0,0,0,79040,114222,116103,105565,120164,106678,107303,112999,9563,0,0
90036,9036,Orange County Transportation Authority,Active,Full Reporter,2,Los Angeles CA,CB,PT,0,0,0,0,0,0,0,0,0,0,119159,238121,225322,212799,187870,118886,103112,78888,11464,0,0
90036,9036,Orange County Transportation Authority,Active,Full Reporter,2,Los Angeles CA,DR,PT,839900,990064,1137260,1140396,1170392,1240682,1682148,1803332,1548138,1500547,1567412,1559154,1598175,1642639,1582720,1474441,1505573,1260430,407408,454838,372319
90036,9036,Orange County Transportation Authority,Active,Full Reporter,2,Los Angeles CA,DR,TX,0,0,0,0,0,0,0,0,0,53088,56159,69982,85489,104815,119199,150139,157943,425684,232780,207554,147057
90036,9036,Orange County Transportation Authority,Active,Full Reporter,2,Los Angeles CA,MB,DO,63593287,64410940,67462598,65516165,67393733,64340588,67632836,56044870,49863775,49160487,47462991,43424476,39921726,35042770,29843487,27064326,26737227,25601816,16121426,16440705,11781095
90036,9036,Orange County Transportation Authority,Active,Full Reporter,2,Los Angeles CA,MB,PT,758397,898578,1027768,1069863,1163050,1201587,1243521,964478,1043964,3148623,4914273,6105262,7848068,10135032,11050418,12216856,11950302,11346036,6017177,6045686,4434382
90036,9036,Orange County Transportation Authority,Active,Full Reporter,2,Los Angeles CA,VP,PT,0,0,0,0,0,169076,641642,821078,874125,997499,1141619,1242175,1254845,1296793,1284119,1289905,1281088,1188944,465702,224846,142162
90039,9039,City of Culver City,Active,Full Reporter,2,Los Angeles CA,DR,DO,0,0,0,0,0,0,0,0,6506,10768,10843,11691,11179,9245,9135,8835,8353,7330,2516,2730,2117
90039,9039,City of Culver City,Inactive,Full Reporter,2,Los Angeles CA,DR,TX,0,0,0,0,0,0,0,0,0,5904,3746,3049,4310,1883,0,0,0,0,0,0,0
90039,9039,City of Culver City,Active,Full Reporter,2,Los Angeles CA,MB,DO,2610000,0,5154219,5336885,5686941,5402538,6000240,5624066,4836411,4987895,5396547,5795116,6129581,5966442,5338089,4929145,4756192,4428819,2061419,2009188,1272053
90041,9041,City of Montebello,Inactive,Full Reporter,2,Los Angeles CA,CB,DO,0,0,0,0,0,0,0,0,0,0,84612,74764,39363,0,0,0,0,0,0,0,0
90041,9041,City of Montebello,Inactive,Full Reporter,2,Los Angeles CA,DR,DO,0,0,17106,16790,11732,5735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90041,9041,City of Montebello,Inactive,Full Reporter,2,Los Angeles CA,DR,PT,0,0,0,0,0,12277,48626,64714,74706,0,0,0,0,0,0,0,0,0,0,0,0
90041,9041,City of Montebello,Active,Full Reporter,2,Los Angeles CA,DR,TX,0,0,0,0,0,0,0,0,0,80166,75487,46354,42969,49706,63301,79045,73110,68338,35782,38382,24380
90041,9041,City of Montebello,Active,Full Reporter,2,Los Angeles CA,MB,DO,0,0,10263031,10009094,9063575,9437812,9510487,8376925,8042451,8305959,8170498,7923308,7695070,7186256,6599753,5771618,5433869,4948106,2303667,2308880,1474284
90041,9041,City of Montebello,Active,Full Reporter,2,Los Angeles CA,MB,PT,0,0,95398,90082,88334,97631,108194,105256,108691,111424,102666,89640,94380,89137,80820,74568,67775,64088,23498,13640,10454
90042,9042,City of Gardena,Active,Full Reporter,2,Los Angeles CA,DR,DO,0,0,0,0,0,0,0,29620,27673,29044,27007,27363,27951,24813,23575,24329,22603,22807,8806,6085,4280
90042,9042,City of Gardena,Inactive,Full Reporter,2,Los Angeles CA,DR,PT,32540,31320,27384,28636,29190,30247,40125,27415,0,0,0,0,0,0,0,0,0,0,0,0,0
90042,9042,City of Gardena,Active,Full Reporter,2,Los Angeles CA,MB,DO,5123724,4826592,4766276,4681432,4719409,4716909,4102548,3951578,3434412,3557206,3772691,3735825,3656348,3699860,3283711,3072021,3023238,2955578,1450206,1419683,914674
90043,9043,City of Commerce,Active,Full Reporter,2,Los Angeles CA,DR,DO,0,0,0,0,0,7937,7764,8464,9030,9099,10205,9222,8889,8066,6259,6755,10803,10811,6213,6526,4094
90043,9043,City of Commerce,Active,Full Reporter,2,Los Angeles CA,MB,DO,0,0,0,0,0,643170,673584,657233,663411,673320,673691,663122,616925,619173,566559,506619,485346,430246,142648,141448,156403
90044,9044,City of Arcadia,Active,Reduced Reporter,2,Los Angeles CA,DR,PT,0,0,0,0,123051,113783,107048,113420,114482,107401,118698,130154,118470,59828,0,0,0,0,0,0,0
90044,9044,City of Arcadia,Active,Reduced Reporter,2,Los Angeles CA,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90146,9146,Foothill Transit,Active,Full Reporter,2,Los Angeles CA,MB,PT,15522581,13092680,14226828,14238107,14451451,13895325,14282522,12584135,12861767,14052742,13902047,14257099,14766378,14170727,13584934,12887639,12452656,11751793,7199280,6226106,4060135
90147,9147,City of Los Angeles,Active,Full Reporter,2,Los Angeles CA,CB,PT,0,0,0,0,0,0,0,0,0,0,2026234,1900402,1749315,1516081,1423849,1330920,1473477,1554108,492925,474933,408936
90147,9147,City of Los Angeles,Active,Full Reporter,2,Los Angeles CA,DR,PT,1114422,1085945,1127590,1128422,960277,980273,999660,950831,909191,229212,211716,216144,217699,218564,209929,201915,197226,200903,141360,140205,92684
90147,9147,City of Los Angeles,Active,Full Reporter,2,Los Angeles CA,DR,TX,0,0,0,0,0,0,0,0,0,122353,114946,94696,88849,81697,72260,64315,60680,86057,78896,88012,48339
90147,9147,City of Los Angeles,Active,Full Reporter,2,Los Angeles CA,MB,PT,20593302,21815577,29825253,28719489,29530594,30193463,31229468,30315556,28913882,26075196,22775964,23729936,22636761,20849050,19125335,17227313,17308947,16723863,8887013,10664237,7814317
90151,9151,Southern California Regional Rail Authority,Inactive,Full Reporter,2,Los Angeles CA,CR,DO,8739364,9100904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90151,9151,Southern California Regional Rail Authority,Active,Full Reporter,2,Los Angeles CA,CR,PT,0,0,9806532,10258929,10797523,11146838,12161214,11020202,11151157,11744628,14213833,13261317,13924823,13984154,13934355,14230278,13572189,12640293,4091383,2753784,2246406
90154,9154,Los Angeles County Metropolitan Transportation Authority ,Active,Full Reporter,2,Los Angeles CA,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,237005,365421
90154,9154,Los Angeles County Metropolitan Transportation Authority ,Active,Full Reporter,2,Los Angeles CA,HR,DO,36162726,29299986,33840007,37347011,41371257,42222633,45457703,47453332,47434970,46964495,48703613,51030536,48645204,46356743,45629337,44861106,43301200,41775490,22776524,21398104,14992092
90154,9154,Los Angeles County Metropolitan Transportation Authority ,Active,Full Reporter,2,Los Angeles CA,LR,DO,31425761,30716781,35868982,39717076,42144560,42221236,44983267,45087245,48161730,50797884,60175511,63759511,63890065,60617980,65727048,67921969,64716325,51396408,29142425,26468779,18223465
90154,9154,Los Angeles County Metropolitan Transportation Authority ,Active,Full Reporter,2,Los Angeles CA,MB,DO,357381679,317636135,354819676,372175523,393869129,383071462,381911279,358090027,345155528,346172778,341676055,338943692,327193121,309997571,282339281,264343589,256273353,258291836,151111901,168251697,102854647
90154,9154,Los Angeles County Metropolitan Transportation Authority ,Active,Full Reporter,2,Los Angeles CA,MB,PT,11182071,11650218,12338996,12974399,13578396,13717282,13255905,12895867,13054655,13413043,13869468,15228577,16360273,15692998,14155913,12991151,12495637,12303257,7362151,8424245,5554502
90154,9154,Los Angeles County Metropolitan Transportation Authority ,Active,Full Reporter,2,Los Angeles CA,RB,DO,0,0,0,0,0,0,0,0,0,0,4530517,9164419,8742205,8422122,7754858,7373450,7008626,6714108,3530482,3350608,2316021
90154,9154,Los Angeles County Metropolitan Transportation Authority ,Active,Full Reporter,2,Los Angeles CA,VP,PT,0,0,0,0,0,930405,2209987,2602003,2842335,3179464,3503217,3822978,4055607,4077507,3892809,3604353,3313103,3221117,1605601,1046211,713274
90157,9157,Access Services,Active,Full Reporter,2,Los Angeles CA,DR,PT,1859252,1981410,1876481,1951142,1896209,1960574,2119732,2148872,2896562,3115672,3414345,3597534,3910498,3487306,2608136,2310568,2211592,2334456,1588693,1815933,1208895
90157,9157,Access Services  ,Active,Full Reporter,2,Los Angeles CA,DR,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,713008,1718478,2044134,2195449,2251669,702752,749463,553268
90166,9166,LACMTA - Small Operators,Inactive,Full Reporter,2,Los Angeles CA,DR,PT,1040167,1129056,1290032,1234158,1328705,1185135,1237925,1335427,1462308,1063020,1039313,945786,911345,439509,0,0,0,0,0,0,0
90166,9166,LACMTA - Small Operators,Inactive,Full Reporter,2,Los Angeles CA,DR,TX,0,0,0,0,0,0,0,0,0,435476,459479,424505,514964,248847,0,0,0,0,0,0,0
90166,9166,LACMTA - Small Operators,Inactive,Full Reporter,2,Los Angeles CA,MB,PT,7393956,9376152,9381336,9906994,10196295,10138528,10635406,10674669,11031888,12183994,11448759,10748437,10658392,5298221,0,0,0,0,0,0,0
90178,9178,Laidlaw Transit Services,Inactive,Full Reporter,2,Los Angeles CA,MB,DO,2648591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90179,9179,Ryder/ATE,Inactive,Full Reporter,2,Los Angeles CA,MB,DO,5737481,3170233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90211,9211,Anaheim Transportation Network,Active,Full Reporter,2,Los Angeles CA,DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40979,11643,106645,112989
90211,9211,Anaheim Transportation Network,Active,Full Reporter,2,Los Angeles CA,MB,PT,0,0,0,0,0,3750730,2965815,2852575,7187811,7173738,8023688,8203680,9318417,9369211,9558758,9050226,9793708,9086457,1523005,3389328,3647083
90214,9214,City of Redondo Beach,Active,Full Reporter,2,Los Angeles CA,DR,PT,0,0,0,0,0,0,0,16043,17761,16449,15145,14873,16842,17056,14258,14042,14268,13246,6197,5913,4633
90214,9214,City of Redondo Beach,Active,Full Reporter,2,Los Angeles CA,MB,PT,0,0,0,0,0,0,0,397642,361454,372902,392444,391425,395209,397285,376080,369794,357288,359976,165811,229365,174521
90296,9296,City of Claremont,Active,Reduced Reporter,2,Los Angeles CA,DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,8854,7360,0,0,0,0,0,0
90296,9296,City of Claremont,Active,Reduced Reporter,2,Los Angeles CA,DR,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,16557,14006,0,0,0,0,0,0
99423,,City of Glendale,Active,Full Reporter,2,Los Angeles CA,DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,22461,43117,45517,45681,44909,18428,16669,10433
99423,,City of Glendale,Active,Full Reporter,2,Los Angeles CA,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,930377,1738122,1637300,1431136,1414940,529112,418715,337900
99424,,City of Pasadena,Active,Full Reporter,2,Los Angeles CA,DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38773,86218,90957,38581,35105,13206
99424,,City of Pasadena,Active,Full Reporter,2,Los Angeles CA,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781755,1508413,1526844,957115,928141,562176
99425,,Pomona Valley Transportation Authority,Active,Full Reporter,2,Los Angeles CA,DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,50926,99135,91053,84088,84110,30654,14243,0
99425,,Pomona Valley Transportation Authority,Active,Full Reporter,2,Los Angeles CA,DR,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,34526,62726,69445,68805,63067,37262,14762,0
40018,4018,Transit Authority of River City,Inactive,Full Reporter,43,Louisville KY,DR,DO,41575,39838,25077,17308,19693,17250,17470,13902,11588,10801,9808,9129,7835,5483,2969,2680,1841,98,0,0,0
40018,4018,Transit Authority of River City,Active,Full Reporter,43,Louisville KY,DR,PT,300465,299541,317001,314740,87490,100925,118366,132397,377554,364161,358937,361573,396380,386619,375721,390690,361930,359723,158177,110258,63986
40018,4018,Transit Authority of River City,Active,Full Reporter,43,Louisville KY,DR,TX,0,0,0,0,0,0,0,0,0,57839,111773,132440,133405,166828,190195,211441,253798,258621,178994,209193,97093
40018,4018,Transit Authority of River City,Active,Full Reporter,43,Louisville KY,MB,DO,14597083,14564265,14526037,14486357,15653641,15476529,15681893,13972348,13579179,14222398,16461977,14818627,14485896,13790626,12835418,12056124,11487453,10099940,5300260,4655176,2526267
40018,4018,Transit Authority of River City,Active,Full Reporter,43,Louisville KY,MB,PT,65204,65140,71348,80929,93623,102349,94428,83189,31179,9710,7687,7359,10747,12945,10145,23223,65695,74342,26365,1249,1316
40196,4196,Kentuckiana Regional Planning and Development Agency,Active,Full Reporter,43,Louisville KY,VP,DO,0,0,0,0,0,0,0,0,0,0,212079,220427,220216,193534,188990,183692,170742,163883,56198,34894,26674
60010,6010,City of Lubbock,Active,Full Reporter,155,Lubbock TX,DR,DO,73230,71846,0,0,0,83774,98231,107684,107248,92184,103866,97798,97274,97198,95276,99236,95248,102870,75949,99152,69705
60010,6010,City of Lubbock,Inactive,Full Reporter,155,Lubbock TX,DR,PT,0,0,72126,72841,82106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60010,6010,City of Lubbock,Active,Full Reporter,155,Lubbock TX,MB,DO,4123866,7743111,0,0,0,2827975,2870340,2840658,3568650,3683271,3744006,3837620,3927852,3811932,3689136,3531151,3654206,3385580,1301305,1191196,851534
60010,6010,City of Lubbock,Inactive,Full Reporter,155,Lubbock TX,MB,PT,0,0,5731499,3516258,3178441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30008,3008,Greater Lynchburg Transit Company,Active,Full Reporter,271,Lynchburg VA,DR,DO,12039,12143,0,0,11083,14994,19092,24380,25251,28838,27840,25042,22967,23251,26552,24762,19904,20411,17628,14963,8776
30008,3008,Greater Lynchburg Transit Company,Active,Full Reporter,271,Lynchburg VA,MB,DO,1032383,1144450,0,0,1024984,2236758,2919619,2853226,2676606,2511564,2330451,2389926,2762412,2394565,2068906,2311646,2154549,1355747,510110,454383,245579
40130,4130,Macon-Bibb County Transit Authority,Active,Reduced Reporter,234,Macon GA,DR,DO,0,0,0,0,0,0,0,0,13665,17457,23501,13053,0,0,0,0,0,0,0,0,0
40130,4130,Macon-Bibb County Transit Authority,Inactive,Reduced Reporter,234,Macon GA,DR,PT,0,0,0,0,0,8453,9283,10035,0,0,0,0,0,0,0,0,0,0,0,0,0
40130,4130,Macon-Bibb County Transit Authority,Active,Reduced Reporter,234,Macon GA,MB,DO,0,306058,262849,24490,0,1147198,1076775,785621,756166,864112,973345,501018,0,0,0,0,0,0,0,0,0
50005,5005,City of Madison,Inactive,Full Reporter,92,Madison WI,DR,DO,66573,60235,63417,64929,55363,51543,60354,62755,57346,54148,49696,49317,54452,52418,54471,52848,16651,0,0,0,0
50005,5005,City of Madison,Inactive,Full Reporter,92,Madison WI,DR,PT,161931,169052,174208,196020,216461,228976,225505,225887,234376,214822,210249,211707,213904,221550,224755,238170,138279,0,0,0,0
50005,5005,City of Madison,Active,Full Reporter,92,Madison WI,DR,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113301,61949,67993,0
50005,5005,City of Madison,Active,Full Reporter,92,Madison WI,MB,DO,10791023,10934125,10962345,11477971,12029595,12670501,13433149,13578254,13587020,14796823,14594687,14740736,15223961,14358261,13305291,12817077,13230698,12856514,4693426,5390018,0
10002,1002,Manchester Transit Authority,Active,Reduced Reporter,209,Manchester NH,DR,DO,0,6904,10672,9925,10521,12211,11580,12405,14873,13901,6861,0,0,0,0,0,0,0,0,0,0
10002,1002,Manchester Transit Authority,Active,Reduced Reporter,209,Manchester NH,MB,DO,0,401063,368024,416304,450855,454699,516665,495343,453679,432146,223152,0,0,0,0,0,0,0,0,0,0
11154,1135,"Flight Line, Inc.",Inactive,Reduced Reporter,209,Manchester NH,CB,DO,0,0,0,0,0,0,0,0,0,0,0,0,6453,0,0,0,0,0,0,0,0
50090,5090,Richland County Transit,Active,Reduced Reporter,372,Mansfield OH,DR,PT,43476,33674,31641,33491,38168,39203,27849,23565,25023,27052,0,0,0,0,0,0,0,0,0,0,0
50090,5090,Richland County Transit,Active,Reduced Reporter,372,Mansfield OH,MB,PT,335036,312619,284087,292449,281988,293329,297266,263394,239744,249912,0,0,0,0,0,0,0,0,0,0,0
60090,6090,Lower Rio Grande Valley Development Council,Inactive,Full Reporter,57,McAllen TX,CB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,200169,260176,310595,0,0,0,0,0
60090,6090,Lower Rio Grande Valley Development Council,Active,Full Reporter,57,McAllen TX,DR,DO,0,0,0,0,28282,30033,37638,28209,28883,8286,0,0,0,51680,22533,14665,14747,17904,11972,14631,7022
60090,6090,Lower Rio Grande Valley Development Council,Inactive,Full Reporter,57,McAllen TX,DR,PT,8339,11709,14105,5266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60090,6090,Lower Rio Grande Valley Development Council,Active,Full Reporter,57,McAllen TX,MB,DO,0,0,0,0,24244,20713,70433,81423,88526,119652,0,0,0,247469,242573,294493,694479,801305,291138,206013,147709
60090,6090,Lower Rio Grande Valley Development Council,Inactive,Full Reporter,57,McAllen TX,MB,PT,354270,378018,387828,29793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60099,6099,City of McAllen ,Active,Reduced Reporter,57,McAllen TX,DR,DO,0,0,0,0,0,5862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60099,6099,City of McAllen ,Active,Reduced Reporter,57,McAllen TX,MB,DO,0,0,0,0,0,367090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60110,6110,Collin County Committee on Aging,Active,Reduced Reporter,198,McKinney TX,DR,DO,0,0,0,0,0,0,0,0,36491,39501,33136,0,0,0,0,0,0,0,0,0,0
60110,6110,Collin County Committee on Aging,Active,Reduced Reporter,198,McKinney TX,MB,DO,0,0,0,0,0,0,0,0,40537,30057,21258,0,0,0,0,0,0,0,0,0,0
00034,0034,Rogue Valley Transportation District,Inactive,Full Reporter,213,Medford OR,DR,DO,0,6519,0,0,107756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00034,0034,Rogue Valley Transportation District,Active,Full Reporter,213,Medford OR,DR,PT,0,43630,0,0,0,49167,54049,51453,50760,51741,59049,60005,55564,54767,52262,51028,50155,49961,34254,34979,20659
00034,0034,Rogue Valley Transportation District,Active,Full Reporter,213,Medford OR,MB,DO,0,528033,0,0,1160241,952563,1043411,987949,1016972,1092074,1356160,1410881,1404632,1140382,1077740,1143968,1173842,1220651,704710,591599,397516
00034,0034,Rogue Valley Transportation District,Inactive,Full Reporter,213,Medford OR,VP,PT,0,0,0,0,0,0,0,0,0,0,0,3121,0,0,0,0,0,0,0,0,0
40003,4003,City of Memphis,Active,Full Reporter,41,Memphis TN,DR,DO,246800,235004,247114,243745,251522,253983,254555,235378,242094,244793,251177,245441,244195,218176,197419,195700,193491,189365,121430,123911,69352
40003,4003,City of Memphis,Inactive,Full Reporter,41,Memphis TN,DR,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40003,4003,City of Memphis,Inactive,Full Reporter,41,Memphis TN,LR,DO,964900,705931,1159324,915268,969967,1079321,1060410,1158904,1092605,1157427,0,0,0,0,0,0,0,0,0,0,0
40003,4003,City of Memphis,Active,Full Reporter,41,Memphis TN,MB,DO,10965200,11110160,11448970,10396138,10426048,10393161,10414631,10202003,9894125,8625369,8523158,8565712,7894629,7731796,7263163,6683823,6051607,5662651,3203595,2466094,1345371
40003,4003,City of Memphis,Active,Full Reporter,41,Memphis TN,SR,DO,0,0,0,0,0,0,0,0,0,0,1492954,1366026,485131,0,0,0,302076,366666,101044,237884,151837
40247,,Shelby County Government,Inactive,Full Reporter,41,Memphis TN,VP,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32897,34148,0,0,0
90173,9173,Transit Joint Powers Authority for Merced County,Active,Full Reporter,235,Merced CA,DR,PT,108732,112032,150779,150783,120150,117090,149303,112350,209113,198277,172541,131437,87871,54486,34774,46234,50902,51630,26905,43666,27788
90173,9173,Transit Joint Powers Authority for Merced County,Inactive,Full Reporter,235,Merced CA,DR,TX,0,0,0,0,0,0,0,0,0,0,1640,2811,1414,0,0,0,0,0,0,0,0
90173,9173,Transit Joint Powers Authority for Merced County,Active,Full Reporter,235,Merced CA,MB,PT,443629,518878,584484,772398,883522,982507,872615,837339,785576,824755,828874,798478,863718,860560,818239,816234,891009,817664,457728,352415,236973
40029,4029,Broward County Board of County Commissioners,Inactive,Full Reporter,4,Miami FL,CB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40029,4029,Broward County Board of County Commissioners,Active,Full Reporter,4,Miami FL,DR,PT,1227020,1287653,1304191,962471,804073,860904,943670,914529,714633,688954,713479,687812,656318,653020,732256,808622,858357,939657,480251,644097,385078
40029,4029,Broward County Board of County Commissioners,Inactive,Full Reporter,4,Miami FL,FB,PT,0,555827,755289,668570,44489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40029,4029,Broward County Board of County Commissioners,Active,Full Reporter,4,Miami FL,MB,DO,32921237,34829542,36686688,36815242,38527608,38964807,38511699,36587132,36014349,36551077,38143657,37744714,38016771,35848161,31358015,28465036,27232389,26018617,14405255,16329721,11635818
40029,4029,Broward County Board of County Commissioners,Active,Full Reporter,4,Miami FL,MB,PT,1240283,1599629,2054103,2085793,2268454,2458235,2523544,0,0,119072,125326,121534,152122,229671,206204,193016,183117,164219,121794,121485,73145
40034,4034,County of Miami-Dade ,Inactive,Full Reporter,4,Miami FL,AG,DO,5171759,6810339,8832907,8537649,8691225,8769924,8635289,7986150,8272794,9181225,0,0,0,0,0,0,0,0,0,0,0
40034,4034,County of Miami-Dade ,Active,Full Reporter,4,Miami FL,CB,PT,0,0,0,0,0,0,0,0,0,0,0,0,83655,387026,378757,322961,304999,328316,263117,359830,170975
40034,4034,County of Miami-Dade ,Active,Full Reporter,4,Miami FL,DR,PT,1096816,1226710,1306488,1448807,1634561,1669284,1626242,1487098,1553303,1613055,1692795,1700721,1671207,1644051,1638539,1664295,1753611,1779310,1000579,1326436,769624
40034,4034,County of Miami-Dade ,Active,Full Reporter,4,Miami FL,HR,DO,13977972,14272423,16309835,17072825,17369657,17075266,19117746,17791858,17437733,18295495,19242824,21275339,21722170,21923025,21095329,19680560,19282473,18073085,9553728,9708188,6802333
40034,4034,County of Miami-Dade ,Active,Full Reporter,4,Miami FL,MB,DO,63415755,65678399,78333548,78910981,83395259,83751383,84176441,73521755,71478284,76858541,78241470,78273587,75951990,70575773,63266055,56077878,49716341,47583906,30352587,33666380,20927239
40034,4034,County of Miami-Dade ,Active,Full Reporter,4,Miami FL,MB,PT,0,0,0,0,0,0,0,0,0,0,96216,398023,289491,0,0,205967,1008639,1997362,2264834,3437566,602658
40034,4034,County of Miami-Dade ,Active,Full Reporter,4,Miami FL,MG,DO,0,0,0,0,0,0,0,0,0,0,9255817,9676481,9949180,10004132,10229847,9177621,8865854,9051537,3994783,4012036,3393873
40034,4034,County of Miami-Dade ,Active,Full Reporter,4,Miami FL,VP,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484940,490579,341813,305689,205136
40037,4037,"Board of County Commissioners, Palm Beach County",Active,Full Reporter,4,Miami FL,DR,PT,398227,483804,556323,732566,856012,922683,945846,888788,895532,921027,844558,683952,741839,854880,868538,897497,1013150,1054873,644462,746274,460233
40037,4037,"Board of County Commissioners, Palm Beach County",Inactive,Full Reporter,4,Miami FL,DR,TX,0,0,0,0,0,0,0,0,0,0,93212,273963,184128,0,0,0,0,0,0,0,0
40037,4037,"Board of County Commissioners, Palm Beach County",Active,Full Reporter,4,Miami FL,MB,DO,6469746,7274704,7714111,8375843,9665641,9966239,9974985,9973704,10546773,11333181,11713502,11906433,11316472,10494644,9388646,8977030,9129967,8988736,6741213,6116595,3677763
40037,4037,"Board of County Commissioners, Palm Beach County",Inactive,Full Reporter,4,Miami FL,MB,PT,96296,109163,103081,96276,91307,60722,47127,11856,2957,0,0,0,0,0,0,0,0,0,0,0,0
40077,4077,South Florida Regional Transportation Authority,Active,Full Reporter,4,Miami FL,CR,PT,2629265,2755778,2815496,2619306,3162865,3500395,4302215,3789973,3643750,3947814,4070996,4350865,4389541,4240973,4200526,4287827,4414030,4495039,2204507,2540080,1643194
40077,4077,South Florida Regional Transportation Authority,Inactive,Full Reporter,4,Miami FL,DR,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40077,4077,South Florida Regional Transportation Authority,Active,Full Reporter,4,Miami FL,MB,PT,0,0,191650,248175,284326,327370,478624,454079,479119,794206,943517,968797,1042631,1093090,1041299,878638,942744,959573,421768,260316,151419
40152,4152,"Miami Lakes - vRide, Inc.",Inactive,Full Reporter,4,Miami FL,VP,DO,0,0,0,0,331012,423319,126972,621268,610001,590013,547820,554081,583036,592262,598696,529754,0,0,0,0,0
40179,4179,Broward County Community Bus Service,Inactive,Full Reporter,4,Miami FL,MB,DO,0,0,0,0,0,0,0,763556,528831,472378,472395,464046,341486,0,0,0,0,0,0,0,0
40179,4179,Broward County Community Bus Service,Inactive,Full Reporter,4,Miami FL,MB,PT,0,0,0,0,0,0,0,1352305,1577701,1899331,1984692,2324619,2158888,1500583,0,0,0,0,0,0,0
44929,,City of Fort Lauderdale,Active,Full Reporter,4,Miami FL,FB,PT,0,0,0,0,0,0,0,0,0,0,0,0,14792,76494,78151,53456,44895,63307,21571,43761,41428
